H_index	name	kind	address	phone	room	facility	S_index	grade	price	O_index
13025	양지펜션	민박	경기도 양평군 서종면 수능리175-4	010-8303-4836	24	수영장, 카페	2	3	101127	1303
13026	시계꽃	민박	경기도 양평군 서종면 수입리178-2	010-7741-0797	25	바베큐, 수영장, 카페, 산책로	2	2	113432	1303
13027	다우리	민박	경기도 양평군 단월면 산음리549-1	010-7550-0065	22	수영장, 카페, 탁구장 	2	1	224260	1303
13028	고북벨리	민박	경기도 양평군 단월면 산음리840	010-3271-4996	27	수영장, 카페	2	4	280288	1303
13029	애화몽새소리	민박	경기도 양평군 용문면 마룡리546	010-1476-7814	23	바베큐, 수영장, 카페, 산책로, 탁구장 	2	4	115919	1303
13030	노문리에서--	민박	경기도 양평군 서종면 노문리654	010-0399-6229	24	바베큐, 수영장	2	2	211614	1303
13031	자연향기 펜션	민박	경기도 양평군 서종면 수입리609-6	010-9179-7960	22	바베큐, 수영장, 카페, 산책로	2	2	256227	1304
13032	푸른솔리조트펜션	민박	경기도 양평군 용문면 중원리639-3	010-8345-8909	23	바베큐	2	1	131963	1304
13033	써니힐	민박	경기도 양평군 서종면 서후리44	010-1526-6567	25	수영장, 카페	2	5	175076	1304
13034	리치빌펜션	민박	경기도 양평군 서종면 수능리252	010-2855-6380	23	바베큐, 수영장, 카페, 산책로	2	5	192098	1304
13035	큐	민박	경기도 양평군 서종면 수입리 552	010-4719-1724	24	수영장, 카페, 탁구장 	2	3	286985	1304
13036	향촌민박	민박	경기도 양평군 단월면 향소리17-1	010-2829-0459	25	바베큐, 수영장	2	3	62394	1304
13037	고송골	민박	경기도 양평군 양동면 고송리524-9	010-0725-4470	22	바베큐, 수영장, 카페, 산책로	2	3	118414	1304
13038	산타펜션	민박	경기도 양평군 서종면 서정로67-41	010-0253-6316	24	바베큐	2	4	131957	1304
13039	별과풍차	민박	경기도 양평군 청운면 제비산길54	010-9780-9898	26	수영장, 카페	2	1	210560	1304
13040	용수가든	민박	경기도 양평군 단월면 한서로1357	010-2008-2406	23	바베큐, 수영장, 카페, 산책로	2	4	162873	1304
13041	까르르	민박	경기도 양평군 단월면 용문로932	010-2462-0727	24	수영장, 카페, 탁구장 	2	1	137238	1305
13042	이솝이야기	민박	경기도 양평군 용문면 상망길110-47	010-7388-6120	24	수영장, 카페	2	4	136877	1305
13043	발해펜션	민박	경기도 양평군 옥천면 용천로207-7	010-4386-8531	24	바베큐, 수영장, 카페, 산책로, 탁구장 	2	4	261267	1305
13044	솔까치펜션	민박	경기도 양평군 용문면 중원산로546-4	010-0681-0717	24	바베큐, 수영장	2	4	162482	1305
13045	스카이	민박	경기도 양평군 옥천면 중미산로1178-9	010-8202-6329	23	바베큐, 수영장, 카페, 산책로	2	3	84253	1305
13046	오피러스	민박	경기도 양평군 옥천면 신복리 235-24	010-9672-7116	24	바베큐	2	3	91432	1305
13047	포레스트	민박	경기도 양평군 단월면 석산로 777	010-3094-7260	24	수영장, 카페	2	3	117430	1305
13048	화정한옥민박	민박	경기도 양평군 양서면 교골길25-14	010-3887-3986	22	바베큐, 수영장, 카페, 산책로	2	3	279895	1305
13049	잔치마당	민박	경기도 양평군 용문면 상망길130-11	010-5308-3064	22	수영장, 카페, 탁구장 	2	1	254098	1305
13050	태양펜션	민박	경기도 양평군 서종면 수능능곡길58	010-4343-1900	26	바베큐, 수영장	2	4	255214	1305
13051	마실	민박	경기도 양평군 용문면 한솔길 8	010-4631-8643	24	바베큐, 수영장, 카페, 산책로	2	2	189184	1306
13052	양평포레스트	민박	경기도 양평군 단월면 석산로777	010-6819-0117	24	바베큐	2	3	51089	1306
13053	더 해밀	민박	경기도 양평군 서종면 대추나무골길8-125	010-7432-3061	23	수영장, 카페	2	1	85814	1306
13054	흐노니	민박	경기도 양평군 서종면 도장계곡길30	010-9813-8328	24	바베큐, 수영장, 카페, 산책로	2	4	249621	1306
13055	로엘	민박	경기도 양평군 청운면 신론리415	010-2788-1759	25	수영장, 카페, 탁구장 	2	5	254545	1306
13056	창공의계곡	민박	경기도 양평군 옥천면 용천리311-6	010-7691-5072	22	수영장, 카페	2	3	168820	1306
13057	별이머문자리	민박	경기도 양평군 용문면 오촌리153	010-9040-5799	22	바베큐, 수영장, 카페, 산책로, 탁구장 	2	5	193949	1306
13058	산너머펜션	민박	경기도 양평군 옥천면 신복리65	010-7206-1613	23	바베큐, 수영장	2	1	183210	1306
13059	즐거운하루가	민박	경기도 양평군 서종면 노문리393-15	010-7994-2636	24	바베큐, 수영장, 카페, 산책로	2	1	197670	1306
13060	산과여울	민박	경기도 양평군 청운면 용두리101-1	010-9556-8961	23	바베큐	2	5	207766	1306
13061	가브리엘	민박	경기도 양평군 단월면 석산리630	010-8723-6160	24	수영장, 카페	2	5	135255	1307
13062	산음스토리	민박	경기도 양평군 단월면 석산로837	010-1840-6260	23	바베큐, 수영장	2	1	194808	1307
13063	스페이스엠	민박	경기도 양평군 용문면 연수리704-11	010-8939-9601	22	바베큐, 수영장, 카페, 산책로	2	5	200128	1307
13064	가자펜션	민박	경기도 양평군 서종면 정배리249-2(서종로260)	010-0490-9357	22	바베큐	2	4	222157	1307
13065	라온누리	민박	경기도 양평군 용문면 연수리181(은행나무길8-5)	010-5520-6991	23	수영장, 카페	2	3	284505	1307
13066	황토와풍경	민박	경기도 양평군 서종면 명달리262-8	010-9534-5980	23	바베큐, 수영장, 카페, 산책로	2	4	146721	1307
13067	가빈	민박	경기도 양평군 청운면 다대리490	010-4145-4842	27	수영장, 카페, 탁구장 	2	5	276257	1307
13068	강가에아침	민박	경기도 양평군 강상면 병산리182-19	010-1806-5018	23	수영장, 카페	2	1	266861	1307
13069	스페이스2948	민박	경기도 양평군 서종면 수능리294-8	010-5162-3571	23	바베큐, 수영장, 카페, 산책로, 탁구장 	2	1	226019	1307
13070	외똔집	민박	경기도 양평군 단월면 봉상리281	010-5473-4749	25	바베큐, 수영장	2	4	182214	1307
13071	작은외똔집	민박	경기도 양평군 단월면 봉상리281-4	010-9640-2808	23	바베큐, 수영장, 카페, 산책로	2	5	107476	1308
13072	생각이나	민박	경기도 양평군 단월면 명성리534-2	010-9254-7038	23	바베큐	2	2	85399	1308
13073	펜션 아나앤지나	민박	경기도 양평군 서종면 노문리397-7	010-9882-2368	23	수영장, 카페	2	5	84273	1308
13074	러브하우스	민박	경기도 양평군 단월면 명성리534-6	010-2488-7130	23	바베큐, 수영장, 카페, 산책로	2	5	156982	1308
13075	하늘빛펜션	민박	경기도 양평군 청운면 갈운리1435	010-6463-7519	24	수영장, 카페, 탁구장 	2	2	206190	1308
13076	노마민박	민박	경기도 양평군 용문면 중원리265-3	010-9726-9795	21	바베큐, 수영장	2	4	210209	1308
13077	해달별펜션	민박	경기도 양평군 용문면 태남길51	010-8652-7323	23	바베큐, 수영장, 카페, 산책로	2	5	275382	1308
13078	푸른언덕펜션	민박	경기도 양평군 서종면 정배리 415	010-4474-7109	23	바베큐	2	2	156439	1308
13079	산음이야기	민박	경기도 양평군 단월면 산음리 595-3	010-2753-5772	21	수영장, 카페	2	1	252781	1308
13080	용문산야생화마을	민박	경기도 양평군 용문면 연수리 594-3	010-4381-9282	25	바베큐, 수영장, 카페, 산책로	2	2	251288	1308
13081	햇살	민박	경기도 양평군 강상면 세월리 354-4	010-3331-1037	22	수영장, 카페, 탁구장 	2	3	114652	1309
13082	약수동산	민박	경기도 양평군 옥천면 옥천리 936	010-6938-1937	23	수영장, 카페	2	3	198653	1309
13083	쏭쏭이네하우스	민박	경기도 양평군 양동면 고송리 418	010-7217-8444	23	바베큐, 수영장, 카페, 산책로, 탁구장 	2	3	102713	1309
13084	숲속에북앤허브	민박	경기도 양평군 강하면 성덕리 300-1	010-7102-8270	26	바베큐, 수영장	2	4	72228	1309
13085	애플	민박	경기도 양평군 서종면 수능리 26-1	010-1369-4465	23	바베큐, 수영장, 카페, 산책로	2	5	72164	1309
13086	하늘자전거	민박	경기도 양평군 용문면 중원리 654번지	010-9428-6196	21	바베큐	2	4	296338	1309
13087	가원	민박	경기도 양평군 단월면 명성리 613-3	010-5705-5014	23	수영장, 카페	2	1	241803	1309
13088	하루	민박	경기도 양평군 단월면 석산리 100-31	010-7841-3153	25	바베큐, 수영장	2	5	92940	1309
13089	라빈	민박	경기도 양평군 서종면 화서로778-7	010-2301-4515	26	바베큐, 수영장, 카페, 산책로	2	5	67791	1309
13090	의룡계곡펜션	민박	경기도 양평군 서종면 수입리 283-2	010-3802-3133	24	바베큐	2	4	174277	1309
13091	테이트펜션	민박	경기도 양평군 서종면 수능리 360-14	010-9064-4781	22	수영장, 카페	2	1	278930	1310
13092	세레나데샵	민박	경기도 양평군 서종면 도장리 94-1	010-8444-0018	21	바베큐, 수영장, 카페, 산책로	2	1	265179	1310
13093	양평펜션베네	민박	경기도 양평군 단월면 명성길 303	010-5107-6533	24	수영장, 카페, 탁구장 	2	1	209574	1310
13094	퀸스타운	민박	경기도 양평군 단월면 석산로 1539-10	010-3723-5497	26	수영장, 카페	2	2	244522	1310
13095	도토리골	민박	경기도 양평군 단월면 봉상리 546-11	010-9809-2024	24	바베큐, 수영장, 카페, 산책로, 탁구장 	2	5	172068	1310
13096	황토건강마을	민박	경기도 양평군 서종면 명달리 423-3	010-5560-2759	24	바베큐, 수영장	2	3	239351	1310
13097	림	민박	경기도 양평군 서종면 도장리 95-14	010-7334-6883	23	바베큐, 수영장, 카페, 산책로	2	3	210965	1310
13098	풀빌라림	민박	경기도 양평군 서종면 도장리 95-23	010-3670-4588	23	바베큐	2	3	143718	1310
13099	천지민박	민박	경기도 양평군 강하면 항금리 125	010-5834-9747	21	수영장, 카페	2	3	272564	1310
13100	더큰나무	민박	경기도 양평군 용문면 신점리 480-10	010-2895-8392	23	바베큐, 수영장, 카페, 산책로	2	2	238793	1310
13101	태백산민박	민박	경기도 양평군 용문면 신점리 383-4	010-6128-8996	25	수영장, 카페, 탁구장 	2	3	69939	1311
13102	집단가출	민박	경기도 양평군 단월면 부안리 74-4	010-1313-2660	22	바베큐, 수영장	2	1	136314	1311
13103	마이바베큐캠프	민박	경기도 양평군 양서면 목왕로 592번길 46-10	010-5029-5264	23	바베큐, 수영장, 카페, 산책로	2	4	250310	1311
13104	스윗트리펜션	민박	경기도 양평군 단월면 분지울1길 98	010-8675-6117	24	바베큐	2	1	256825	1311
13105	동아펜션	민박	경기도 양평군 옥천면 중미산로 1181	010-1735-1588	25	수영장, 카페	2	5	137743	1311
13106	별장펜션	민박	경기도 양평군 서종면 황순원로 495-15	010-6949-9138	22	바베큐, 수영장, 카페, 산책로	2	5	277855	1311
13107	소풍펜션	민박	경기도 양평군 서종면 노문리 393-15	010-5859-6984	23	수영장, 카페, 탁구장 	2	1	104277	1311
13108	이루마펜션	민박	경기도 양평군 옥천면 용천리 155-19	010-6662-6262	22	수영장, 카페	2	1	246388	1311
13109	보헤미안펜션	민박	경기도 양평군 서종면 서후리 44-3	010-8724-2466	22	바베큐, 수영장, 카페, 산책로, 탁구장 	2	3	156665	1311
13110	수빌리지펜션	민박	경기도 양평군 서종면 수입리 546-3	010-7964-3787	23	바베큐, 수영장	2	3	106783	1311
13111	사랑	민박	경기도 양평군 서종면 서후리 449-6	010-3713-7542	22	바베큐, 수영장, 카페, 산책로	2	4	212736	1312
13112	핀란드하우스양평	민박	경기도 양평군 단월면 석산리 708-1	010-6074-1042	21	바베큐	2	5	277880	1312
13113	양평캠핑밸리	민박	경기도 양평군 양평읍 백안리 17-69	010-3624-4808	22	수영장, 카페	2	3	147900	1312
13114	391 스테이	민박	경기도 양평군 양서면 목왕리 391-4	010-3360-7427	21	바베큐, 수영장	2	4	186175	1312
13115	단월황토민박	민박	경기도 양평군 단월면 보룡리 393-2	010-2093-5791	23	바베큐, 수영장, 카페, 산책로	2	4	95662	1312
13116	산과강	민박	경기도 양평군 용문면 삼성리 568-2	010-3155-0539	21	바베큐	2	3	257892	1312
13117	천년초 한옥민박	민박	경기도 양평군 서종면 서후리 264-1	010-1644-1496	22	수영장, 카페	2	5	76403	1312
13118	풀무산	민박	경기도 양평군 청운면 도원리 643-3	010-3678-9728	25	바베큐, 수영장, 카페, 산책로	2	5	291791	1312
13119	솔마루	민박	경기도 양평군 서종면 서후리 449-2	010-8427-3010	22	수영장, 카페, 탁구장 	2	2	232999	1312
13120	강가의 낙원펜션	민박	경기도 양평군 강상면 병산리 182-18	010-2306-1250	23	수영장, 카페	2	4	141019	1312
13121	해뜨랑 황토방	민박	경기도 양평군 서종면 명달리 418-3 외 418-12	010-0965-7990	23	바베큐, 수영장, 카페, 산책로, 탁구장 	2	1	241976	1313
13122	디엔디 펜션	민박	경기도 양평군 단월면 보룡리 24-3	010-1603-5344	25	바베큐, 수영장	2	1	205157	1313
13123	돌체 파르니엔	민박	경기도 양평군 옥천면 용천리 607 외 3필지	010-5843-6615	25	바베큐, 수영장, 카페, 산책로	2	2	137164	1313
13124	숲	민박	경기도 양평군 단월면 명성리 85-9	010-1180-8917	25	바베큐	2	2	177198	1313
13125	우노하우스	민박	경기도 양평군 청운면 신론리 184	010-4023-0376	21	수영장, 카페	2	3	282544	1313
13126	우노하우스 2	민박	경기도 양평군 청운면 신론리 184-1	010-7310-0202	21	바베큐, 수영장, 카페, 산책로	2	1	137162	1313
13127	스마일민박	민박	경기도 양평군 단월면 석산리147-1 외 4필지	010-5503-3191	25	수영장, 카페, 탁구장 	2	1	155377	1313
13128	돌체펜션	민박	경기도 양평군 옥천면 용천리 607-1	010-3211-7760	22	바베큐, 수영장	2	1	66287	1313
13129	힐링민박	민박	경기도 양평군 서종면 무호리 699-15 2층	010-4673-3525	26	바베큐, 수영장, 카페, 산책로	2	4	143359	1313
13130	코리아뮤직파크	민박	경기도 양평군 양평읍 백안리 30외 1필지	010-0830-9146	25	바베큐	2	3	273599	1313
13131	채움펜션	민박	경기도 양평군 서종면 정배리 230	010-6524-2191	21	수영장, 카페	2	4	171767	1314
13132	먼동펜션	민박	경기도 양평군 용문면 덕촌리 91-4	010-2056-9945	24	바베큐, 수영장, 카페, 산책로	2	2	127454	1314
13133	앤펜션	민박	경기도 양평군 서종면 수능리 232-4번지	010-2726-6632	24	수영장, 카페, 탁구장 	2	3	110094	1314
13134	산골마당	민박	경기도 양평군 서종면 수입리 546-5	010-7002-9488	23	수영장, 카페	2	4	284478	1314
13135	힐링캠프촌	민박	경기도 양평군 서종면 서후리 529-40	010-1233-3810	24	바베큐, 수영장, 카페, 산책로, 탁구장 	2	2	160002	1314
13136	금물산 하늘소 캠프	민박	경기도 양평군 청운면 도원리 602번지	010-2049-3268	22	바베큐, 수영장	2	2	282283	1314
13137	한우리펜션	민박	경기도 양평군 용문면 다문리 463외 1필지	010-6424-4200	22	바베큐, 수영장, 카페, 산책로	2	3	211949	1314
13138	스톤힐	민박	경기도 양평군 양평읍 양근리 552-8	010-4657-1251	22	바베큐	2	1	161234	1314
13139	산골짜기 하얀집	민박	경기도 양평군 단월면 명성리 184-15	010-8282-0908	22	수영장, 카페	2	5	173283	1314
13140	양평 비발디 펜션	민박	경기도 양평군 단월면 명성리 184-17	010-1168-8641	22	바베큐, 수영장	2	4	162185	1314
13141	인앤인	민박	경기도 양평군 단월면 석산리 143	010-5738-6088	24	바베큐, 수영장, 카페, 산책로	2	4	191978	1315
13142	노르웨이 숲	민박	경기도 양평군 단월면 명성리 625-1	010-5929-3417	24	바베큐	2	5	164138	1315
13143	자작나무 숲	민박	경기도 양평군 단월면 산음리 569-10	010-9696-3139	22	수영장, 카페	2	1	279637	1315
13144	가원민박	민박	경기도 양평군 단월면 명성리 613-1외 2필지	010-4040-7504	22	바베큐, 수영장, 카페, 산책로	2	1	108616	1315
13145	별다래 펜션 하우스	민박	경기도 양평군 강하면 전수리 312-2	010-1184-2498	25	수영장, 카페, 탁구장 	2	1	290093	1315
13146	퍼피누	민박	경기도 양평군 청운면 가현리 149	010-7487-7709	25	수영장, 카페	2	5	55360	1315
13147	XIIO(지오) 펜션	민박	경기도 양평군 서종면 수능리 284	010-6125-7201	24	바베큐, 수영장, 카페, 산책로, 탁구장 	2	5	53703	1315
13148	물터민박	민박	경기도 양평군 청운면 신론리 397	010-9519-8393	25	바베큐, 수영장	2	4	198567	1315
